"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"OR5D13",-0.0736433333333331,4.30835833333333,-0.799684744575261,0.440737962379381,0.536873185188976,-7.50538742568109
"MICU2",-0.0759333333333316,9.79054666666667,-0.79965629495531,0.440753775077428,0.536873185188976,-7.50541083996168
"CSRP3",0.0750433333333342,5.500405,0.799601729853932,0.440784104164253,0.536875437591286,-7.50545574543125
"ERVFRD-1",-0.0624333333333329,6.88824,-0.799223191148736,0.440994546043804,0.537095632939987,-7.50576719649398
"ANKRD2",-0.0615199999999998,7.91160333333333,-0.799174047065753,0.441021871639597,0.537095632939987,-7.50580762123897
"JUNB",-0.0616966666666663,9.85465166666667,-0.798964705599557,0.441138284217536,0.537202699986096,-7.5059797957112
"MMACHC",0.0573566666666654,9.688465,0.79874477986488,0.44126060421813,0.537316946587169,-7.50616063202224
"SCN4B",-0.0730266666666664,7.34688666666667,-0.798407773868684,0.441448085811282,0.5375105196763,-7.50643765280336
"NMS",-0.0681499999999993,6.72687166666667,-0.798285201941558,0.441516287350358,0.537558840847484,-7.50653838177548
"PROX2",-0.0556066666666659,5.46441,-0.797748622303661,0.441814932275993,0.537887709140709,-7.5069791779563
"MB",-0.077753333333332,6.31495,-0.797609739298932,0.441892252075431,0.537947100024149,-7.50709322629227
"CYP2C8",0.0716066666666668,4.55794666666667,0.797152954255431,0.442146618543327,0.538202862087167,-7.50746820552219
"LINGO3",-0.109006666666667,7.76497,-0.797129922748369,0.442159446456101,0.538202862087167,-7.50748710723862
"INTS9",0.0599133333333359,9.57073333333333,0.796842793186133,0.442319390070942,0.538362785526041,-7.50772271060682
"PINK1-AS",0.0692333333333348,7.67121666666667,0.796640176142259,0.442432279262663,0.538465420387402,-7.50788892193714
"FBF1",0.0589066666666689,8.54241666666667,0.796519989078156,0.442499251021276,0.538512161459139,-7.5079874962956
"CYTL1",-0.0667233333333304,7.588355,-0.796453165177332,0.442536490119742,0.538522714818105,-7.50804229781727
"MYOM1",-0.0781466666666688,6.39211666666667,-0.796256441595138,0.442646130557897,0.538615491153233,-7.50820360480112
"INTS4",-0.0774666666666679,10.6051,-0.796213842925218,0.442669874512601,0.538615491153233,-7.50823852965641
"SCOC",-0.0736666666666679,9.27415666666667,-0.795695212583526,0.442959019052075,0.538932520211093,-7.50866359924768
"SDCBP",0.071900000000003,12.0105166666667,0.794946620744937,0.443376587786321,0.539405747425617,-7.50927670991354
"EEIG2",-0.0628433333333334,9.00551833333333,-0.794756873589758,0.443482470549065,0.539499745245251,-7.50943203462559
"CLC",-0.058446666666665,5.89655666666667,-0.794432888621059,0.443663298808914,0.539684896808856,-7.50969716834877
"POU5F1B",-0.108263333333332,7.136445,-0.794369568959149,0.443698645515654,0.539693067919447,-7.50974897485381
"TMEM167A",-0.0580333333333325,10.2511166666667,-0.793863510990377,0.443981206333879,0.540001917581776,-7.5101628860185
"EFNA2",-0.0759799999999995,8.40111666666667,-0.793746487115679,0.444046564065013,0.540046566399327,-7.51025856782174
"IKZF3",-0.0643466666666654,6.23446333333333,-0.793487479597855,0.444191241808161,0.540187671719608,-7.51047029444984
"LAMTOR5",-0.0547233333333335,9.16478166666667,-0.792773444717905,0.444590249926163,0.540625068115372,-7.51105366560356
"ST6GAL2",-0.0565033333333345,6.50335833333333,-0.792741213531007,0.444608266457621,0.540625068115372,-7.51107998764036
"SP140",0.0625400000000003,6.34931666666667,0.792663553473433,0.444651678689312,0.540642982131851,-7.5111434058596
"SIX3",-0.0818933333333325,6.98086,-0.79260323305563,0.44468539990713,0.540649111489797,-7.51119266047687
"FAM199X",-0.0574899999999978,10.081555,-0.792519010255392,0.444732486173514,0.540658845028304,-7.51126142698144
"WNT16",-0.0717699999999999,6.80675166666667,-0.792486312953376,0.44475076706031,0.540658845028304,-7.51128812202331
"OR1B1",-0.0821533333333351,6.32969666666667,-0.792220516304455,0.444899390681975,0.54078071493928,-7.51150508978026
"NLRP13",-0.0741233333333327,5.184425,-0.792204419326678,0.444908392551763,0.54078071493928,-7.51151822753342
"TRAPPC3L",0.0606866666666663,5.62866,0.792098607816184,0.444967568187921,0.54081777098069,-7.51160458101387
"PRR36",-0.0759066666666666,8.65387,-0.791960980152141,0.445044544830853,0.540876456360415,-7.51171688446768
"MIRLET7E",0.071530000000001,6.11117166666667,0.791636042014178,0.445226320602904,0.541062491599106,-7.51198196318609
"PDE6H",0.0696133333333346,5.92801666666667,0.791529278777376,0.445286056257794,0.541073870332265,-7.51206903753293
"IZUMO4",0.0722766666666663,7.49060166666667,0.79151670969962,0.445293089190746,0.541073870332265,-7.51207928797716
"LINC00303",-0.0858966666666667,6.53610166666667,-0.791339325135875,0.445392351089631,0.541144610810915,-7.5122239346942
"SLC17A7",0.0591533333333327,7.28777,0.791204503025885,0.445467805258642,0.541144610810915,-7.51233385486813
"UPB1",-0.0585933333333362,6.49035333333333,-0.791184905294023,0.445478773962548,0.541144610810915,-7.51234983146471
"MMP24",-0.0587166666666681,6.953435,-0.791154466566232,0.445495810638788,0.541144610810915,-7.51237464523149
"TRAM1",0.0599666666666696,11.36805,0.791130867475722,0.445509019434404,0.541144610810915,-7.51239388271344
"TPSG1",-0.0728299999999997,7.40679166666667,-0.791104915112228,0.445523545689109,0.541144610810915,-7.5124150379426
"LRRIQ1",0.0908766666666692,6.46247166666667,0.789835780636052,0.446234290827312,0.541958150411177,-7.51344882469564
"ZNF706",0.0706833333333297,9.50660833333333,0.789806261915952,0.446250830761354,0.541958150411177,-7.51347285184119
"PTPRD",-0.0626533333333334,5.93669333333333,-0.78967947685619,0.446321875512842,0.542005365125667,-7.513576041068
"TMEM182",0.0572966666666677,7.59388166666667,0.789634265523696,0.446347211724092,0.542005365125667,-7.51361283458899
"AFDN",0.0654066666666671,7.79543,0.789468880783556,0.446439900484185,0.542082999293229,-7.51374741063249
"RDH13",-0.0520333333333323,8.80570666666667,-0.788639968863772,0.446904646781142,0.542612359685128,-7.51442152935362
"MACO1",-0.0535166666666651,9.612705,-0.788345769584703,0.447069671024777,0.542777765729894,-7.51466063697678
"KRT84",-0.0632099999999998,7.098905,-0.788261133448859,0.44711715301694,0.542800454116585,-7.5147294094163
"VLDLR-AS1",-0.0883133333333319,6.71305333333333,-0.78817941833,0.447162999383169,0.542809302880695,-7.51479580207783
"SCARNA14",0.0761266666666689,5.01110333333333,0.788145497876172,0.447182031390228,0.542809302880695,-7.51482336027824
"FRZB",0.062076666666667,5.10194833333333,0.788074705475738,0.447221753113072,0.542822565703079,-7.51488087116479
"SLC35F5",0.0704099999999972,9.885345,0.787014271654057,0.447817037942373,0.543510107021097,-7.51574180225052
"ZSCAN32",-0.0642466666666675,8.14575666666667,-0.786168830830196,0.448292002069826,0.544030282056845,-7.51642744534702
"RASL12",0.064606666666668,7.71537,0.786148643162343,0.448303347380565,0.544030282056845,-7.51644380926832
"C12orf54",-0.0552899999999985,5.305685,-0.785970300160178,0.448403582824047,0.544116893454529,-7.51658835600117
"DEFA5",-0.0839533333333318,6.18273666666667,-0.785724529810882,0.448541738738729,0.544249505468832,-7.51678750445476
"TNP2",-0.0751133333333325,6.84868,-0.785168979529164,0.448854134085096,0.54459350464299,-7.51723746331009
"PEAR1",-0.0876666666666663,7.36355,-0.785070829567685,0.448909340106536,0.544625432510511,-7.51731692868495
"LACTB2",0.0601466666666663,10.0087766666667,0.784863494581607,0.449025973442098,0.544731876269836,-7.51748476457403
"DDC",-0.0677066666666661,6.68492666666667,-0.783780038228972,0.449635775226455,0.545436550758939,-7.51836116822697
"BMPER",0.0606533333333337,6.46942,0.783617672477364,0.449727205664884,0.545512357891302,-7.51849241195181
"MISP",-0.0680499999999995,7.236775,-0.783457213491282,0.449817574184415,0.54558686725971,-7.51862209049897
"NWD2",-0.0562300000000002,5.62583166666667,-0.783329908651855,0.449889279048019,0.545638731218826,-7.51872495787289
"BTNL9",-0.0674866666666656,6.94223333333333,-0.782894888015731,0.450134361585322,0.545870438214046,-7.51907635897406
"GPR45",-0.0661533333333297,6.2324,-0.782879766199882,0.4501428824865,0.545870438214046,-7.51908857093786
"HOXA1",0.0558700000000023,7.98518833333333,0.782836616726604,0.450167197097001,0.545870438214046,-7.51912341610883
"HSP90B2P",-0.0649733333333327,6.85017333333334,-0.781973401096844,0.450653795028814,0.546425335440161,-7.51982014104906
"ZNF295-AS1",-0.0729966666666666,5.426725,-0.781486429632299,0.450928452492883,0.546723196420333,-7.52021288550072
"GTPBP8",0.0553299999999997,9.68524833333334,0.781336444902619,0.451013067353994,0.546790618862315,-7.52033380467849
"CPA6",0.056143333333333,5.204555,0.781178214507971,0.451102345168789,0.546863685451887,-7.52046134907194
"AKAP8L",0.061733333333331,10.7483333333333,0.78075256426696,0.451342565006233,0.547118377494877,-7.5208043371563
"KCNC1",-0.0588266666666666,8.11673666666667,-0.780703102323206,0.45137048468518,0.547118377494877,-7.52084418263411
"FEZ1",-0.0573400000000017,8.70900333333333,-0.780636851066044,0.451407883138159,0.547128528582102,-7.52089754968047
"GPR27",-0.0633966666666659,9.14836166666667,-0.780566274975075,0.451447725133905,0.54713395121726,-7.52095439602802
"MIR302B",0.064446666666667,3.37283,0.780526101052956,0.451470405346373,0.54713395121726,-7.52098675253364
"SMURF1",0.052736666666668,10.0128316666667,0.780298706840013,0.451598794743554,0.547254363571017,-7.52116987015214
"CEP85L",-0.0703166666666668,7.86289833333333,-0.780012318094247,0.4517605266374,0.547415162797559,-7.52140042732566
"RO60",0.0736000000000008,11.0893333333333,0.779775539917968,0.451894270229979,0.547538399637125,-7.52159098828935
"CYS1",-0.0723699999999976,9.090995,-0.77972942623414,0.451920320404967,0.547538399637125,-7.52162809492172
"APOL1",0.0928733333333334,6.68777,0.779389905969998,0.452112149293252,0.547735612231818,-7.52190123864869
"LOXL1",-0.0560333333333318,8.54469666666667,-0.779039768728608,0.452310031736096,0.547915178023297,-7.52218281212113
"ANKRD13B",-0.0536666666666683,9.47548,-0.779024791057232,0.452318497713572,0.547915178023297,-7.52219485434176
"ENDOG",-0.0607933333333328,8.68557,-0.77887148594676,0.45240515775037,0.547984940483983,-7.5223181014943
"RAB10",0.0586333333333364,12.2756166666667,0.778805495118567,0.452442464220351,0.547994917310321,-7.52237114705869
"CXCL12",-0.070009999999999,5.788905,-0.778438029022765,0.452650239379525,0.548211349986729,-7.52266645456873
"MYRIP",-0.0596266666666665,6.77174,-0.778302178127645,0.452727068668263,0.548269174576991,-7.52277559708111
"LCP1",0.0602733333333356,6.49040333333333,0.777702737811577,0.453066177193516,0.548644601161108,-7.52325698319104
"CLDN24",-0.0717800000000004,4.19053333333333,-0.77723423088834,0.453331329398654,0.548930427190007,-7.52363299062362
"ECI2",0.0665866666666659,9.45853,0.776716977112852,0.453624185932118,0.54924976099983,-7.52404788472327
"NXF1",0.0552666666666646,11.7815333333333,0.776617565174909,0.453680484500268,0.549282646969463,-7.52412759560737
"TMEM150B",-0.0613266666666652,7.26779666666667,-0.776431896350178,0.45378564375732,0.549374681810369,-7.52427644484748
"B3GNT8",-0.066536666666666,7.23152166666667,-0.776062429767166,0.453994949171987,0.549565664920032,-7.52457254839625
"MGC34796",-0.0766333333333336,7.25402,-0.776033221678156,0.454011498407147,0.549565664920032,-7.52459595139985
"SLC23A3",-0.060106666666667,6.92655,-0.775999058021854,0.454030855947407,0.549565664920032,-7.52462332405351
"ITGB6",-0.0628166666666639,5.860615,-0.775745137917193,0.454174746775682,0.549704536209848,-7.52482673642699
"PILRA",-0.0583399999999985,7.26045666666667,-0.775668770019354,0.45421802848474,0.549721626538639,-7.52488790216605
"LY6G6D",-0.0723999999999991,7.20580666666667,-0.775542894678728,0.45428937445563,0.549772677528605,-7.5249887083757
"OR7G1",0.095016666666667,5.85074833333333,0.775472532348904,0.454329258866645,0.549785650205105,-7.52504505106506
"KCNQ4",-0.0523666666666669,7.22893666666667,-0.77530820599452,0.454422414915968,0.549858799388692,-7.52517661766571
"MCF2L2",-0.0526433333333305,6.379845,-0.775262998746701,0.454448044903497,0.549858799388692,-7.52521280810717
"EVC",0.0553333333333352,9.31398666666667,0.775140112189715,0.454517719420817,0.549877280768496,-7.52531117477691
"ANKRD30BL",-0.0636100000000006,5.68317833333333,-0.77513316468047,0.45452165874143,0.549877280768496,-7.52531673561321
"SNX2",-0.096066666666669,12.1026666666667,-0.774755838741548,0.454735640003071,0.550084183725754,-7.52561868286998
"SPIN1",0.0556000000000001,11.8953333333333,0.774725567516767,0.454752809596355,0.550084183725754,-7.52564290107658
"CABP4",-0.0663666666666654,8.08623,-0.774667382560391,0.454785812801501,0.550084183725754,-7.52568944901635
"GNPDA2",-0.0669166666666676,9.83442833333333,-0.774625791529446,0.454809404676124,0.550084183725754,-7.52572271990133
"OR4N5",-0.0802233333333335,5.31414166666667,-0.774363091207613,0.454958435570422,0.550229131259256,-7.52593283088752
"TFCP2",0.0610766666666684,9.72850833333334,0.774192344083778,0.455055317881483,0.550310995469838,-7.52606936228547
"LINC00670",-0.0527900000000008,5.50910166666667,-0.773939988420668,0.455198529324528,0.550448872685656,-7.5262710993719
"CCDC68",-0.0668400000000009,4.18582666666667,-0.77385270889148,0.455248067055065,0.550473464532073,-7.5263408582694
"GPR174",-0.0677066666666661,3.70115,-0.773142397052795,0.455651351413163,0.550925766499232,-7.52690831851516
"KRTAP10-11",-0.0836399999999982,7.49075333333333,-0.773038973179549,0.455710090133466,0.550961448762568,-7.52699090370588
"DHRS9",-0.0527466666666658,4.73481666666667,-0.772968580292812,0.455750071961176,0.550974450493178,-7.52704710759192
"PDE6D",-0.052699999999998,10.7517833333333,-0.772772895843827,0.455861228850041,0.551039296221086,-7.52720332405778
"CHCHD6",-0.0589566666666652,8.92214166666667,-0.772771233734981,0.455862173071341,0.551039296221086,-7.52720465078059
"AR",-0.0581699999999987,7.995505,-0.772558518305554,0.455983024152369,0.551150037720974,-7.52737442262637
"ALDOAP2",-0.0544566666666677,7.66860833333334,-0.772120512039626,0.456231935561454,0.551384249177074,-7.52772387086052
"RPL35",-0.051499999999999,12.2224833333333,-0.772063475920562,0.456264354615232,0.551384249177074,-7.5277693620781
"TRIM67-AS1",-0.117676666666667,4.702005,-0.772063144232211,0.456264543149604,0.551384249177074,-7.5277696266193
"C11orf68",-0.0648533333333283,9.39918333333333,-0.771635024057256,0.456507931800858,0.551643014254998,-7.52811099290932
"SVIL",0.072986666666667,9.04662,0.771313675845785,0.456690674679558,0.55182846666139,-7.52836711174343
"GPR143",0.0855633333333339,6.784195,0.771041616025719,0.456845425096505,0.55195922776164,-7.52858387220465
"SPATA31E1",-0.0768566666666661,6.793995,-0.770982018880734,0.45687932904991,0.55195922776164,-7.52863134636223
"LUZP4",-0.0857833333333344,4.94088833333333,-0.770926465730698,0.456910933884836,0.55195922776164,-7.5286755961696
"OR10H4",0.0627333333333331,5.13708,0.77091753928981,0.456916012371778,0.55195922776164,-7.52868270608973
"TAMALIN",0.0585466666666674,7.72419666666667,0.770370998522717,0.457227022675191,0.552299538924134,-7.52911788560831
"PRICKLE3",0.0562899999999988,8.98499833333334,0.76968926280466,0.457615155967197,0.552732959898612,-7.52966032476353
"ADCY7",0.0626133333333314,8.78095333333333,0.769559725635188,0.457688929335523,0.55278664831522,-7.529763345316
"RTRAF",-0.065166666666661,10.7152166666667,-0.769153666043847,0.45792023571486,0.553022570599711,-7.53008618245638
"MYNN",0.0691766666666673,8.494235,0.769113818871686,0.457942938149779,0.553022570599711,-7.53011785465144
"RDH11",-0.0596633333333365,10.0896316666667,-0.768816912949515,0.458112119311369,0.553191439442612,-7.5303538014583
"CLPS",-0.0709599999999986,7.07924666666667,-0.768471168543907,0.458309179710176,0.553393949956222,-7.53062845635326
"UVRAG",-0.0612333333333321,10.32215,-0.768290247350441,0.458412319114752,0.553423313142807,-7.53077213357852
"PRLR",-0.0579799999999997,5.23834666666667,-0.76815643804972,0.458488610558289,0.553423313142807,-7.53087837768987
"ABHD17B",0.0672400000000017,9.16103,0.768152049843557,0.458491112633837,0.553423313142807,-7.53088186162845
"CXorf38",-0.0591766666666658,9.55907833333333,-0.768130670937847,0.458503302622919,0.553423313142807,-7.53089883477633
"INPP4A",-0.0536999999999974,9.55069666666667,-0.768125299575355,0.45850636534032,0.553423313142807,-7.5309030991435
"KCNK9",-0.072849999999999,6.91056833333333,-0.768119548998042,0.458509644298146,0.553423313142807,-7.53090766454261
"S1PR1",0.0559266666666653,5.77667666666667,0.767970336879148,0.458594729735901,0.553490572395894,-7.53102611371669
"MARCO",-0.0607700000000015,6.95300166666667,-0.767911649010483,0.458628198168206,0.5534955290441,-7.53107269628808
"XIRP1",-0.0690066666666658,6.84435,-0.76749309943843,0.458866933286007,0.553748195337975,-7.53140482065666
"PYGO1",0.0526166666666672,8.88664166666667,0.767252003043106,0.459004487514551,0.553878734741826,-7.53159605982565
"TDRKH",-0.0557466666666659,8.97743,-0.766510212854139,0.459427870914255,0.554332203888893,-7.53218411375677
"BEND4",-0.0651566666666668,8.23693833333333,-0.766454203575854,0.459459848836527,0.554332203888893,-7.53222849433381
